Address,Type,Area,Price,Bedroom,Toilet,Floor,Furniture,Direction,Legal,Posting date,Expiry date,Ad type,Ad code
"Phường Phú Mỹ, Quận 7, Hồ Chí Minh",Nhà mặt phố,80 m²,16 tỷ,3 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42711803
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,113 m²,"9,95 tỷ",4 phòng,,4 tầng,Đầy đủ.,Tây,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42650489
"Happy One Sora, Số 9, Linh Xuân, Thủ Đức, Hồ Chí Minh",Căn hộ chung cư,46 m²,"45,9 triệu/m²",1 phòng,,,,,Hợp đồng mua bán,07/05/2025,22/05/2025,Tin thường,42859172
"Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",Nhà riêng,48 m²,"4,65 tỷ",4 phòng,,3 tầng,,,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42859155
"Dự án Masteri An Phú, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",Căn hộ chung cư,"69,8 m²","6,6 tỷ",2 phòng,,,Đầy đủ,Tây - Bắc,Hợp đồng mua bán,29/04/2025,06/05/2025,Tin thường,42315525
"Dự án Cao ốc Phú Nhuận, Đường Hoàng Minh Giám, Phường 9, Phú Nhuận, Hồ Chí Minh",Căn hộ chung cư,115 m²,"7,5 tỷ",2 phòng,,,Cơ bản,Tây - Bắc,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42858918
"The Meadow Bình Chánh, Trần Văn Giàu, Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh","Nhà biệt thự, liền kề",112 m²,Thỏa thuận,4 phòng,,3 tầng,,,Hợp đồng mua bán,29/04/2025,14/05/2025,Tin VIP Bạc,42843168
"Đường Phạm Văn Hai, Phường 2, Tân Bình, Hồ Chí Minh",Nhà mặt phố,96 m²,"22,5 tỷ",8 phòng,,6 tầng,Đầy đủ,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42857211
"Saroma Villa, Phường An Lợi Đông, Quận 2, Hồ Chí Minh","Nhà biệt thự, liền kề",321 m²,246 tỷ,,,3 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng,08/05/2025,18/05/2025,Tin thường,42406321
"Đường Bình Giã, Phường 13, Tân Bình, Hồ Chí Minh",Nhà riêng,90 m²,"12,9 tỷ",4 phòng,,4 tầng,Đầy đủ,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42773225
"86/129 , Đường Ông Bích Khiêm, Phường 5, Quận 11, Hồ Chí Minh",Nhà riêng,161 m²,"15,8 tỷ",3 phòng,,1 tầng,Cơ bản,Đông - Nam,Sổ đỏ/ Sổ hồng,25/04/2025,05/05/2025,Tin thường,42697087
"Dự án Masteri An Phú, Đường Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2, Hồ Chí Minh",Căn hộ chung cư,75 m²,"6,7 tỷ",2 phòng,,,Đầy đủ,,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,37695144
"Đường Rừng Sác, Xã Bình Khánh, Cần Giờ, Hồ Chí Minh",Đất bán,800 m²,42 triệu/m²,,,,,,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42858488
"Dự án Q7 Saigon Riverside, Đường Đào Trí, Phường Phú Thuận, Quận 7, Hồ Chí Minh",Căn hộ chung cư,86 m²,Thỏa thuận,3 phòng,,,Cơ bản.,Nam,Hợp đồng mua bán,29/04/2025,09/05/2025,Tin thường,40340590
"Dự án M-One Nam Sài Gòn, Đường Bế Văn Cấm, Phường Tân Kiểng, Quận 7, Hồ Chí Minh",Căn hộ chung cư,45 m²,"2,18 tỷ",1 phòng,,,Đầy đủ,Nam,Hợp đồng mua bán,29/04/2025,06/05/2025,Tin thường,42858357
"Đường Nguyễn Văn Thủ, Phường Đa Kao, Quận 1, Hồ Chí Minh",Nhà mặt phố,70 m²,36 tỷ,4 phòng,,4 tầng,,,Sổ đỏ/ Sổ hồng,07/05/2025,17/05/2025,Tin thường,42842953
"Dự án The Pegasuite 2, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh",Căn hộ chung cư,52 m²,"2,8 tỷ",1 phòng,,,Cơ bản,,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42858289
"Đường Nơ Trang Long, Phường 11, Bình Thạnh, Hồ Chí Minh",Nhà riêng,48 m²,"8,79 tỷ",4 phòng,,4 tầng,Đầy đủ,Tây,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42858246
"Dự án Hoàng Kim Thế Gia, Đường Trương Phước Phan, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",Căn hộ chung cư,65 m²,"2,8 tỷ",3 phòng,,,Cơ bản,Bắc,Sổ đỏ/ Sổ hồng,06/05/2025,16/05/2025,Tin thường,42698989
"Đường 182, Phường Tăng Nhơn Phú A, Quận 9, Hồ Chí Minh",Đất bán,80 m²,"5,2 tỷ",,,,,Tây,Sổ đỏ/ Sổ hồng,07/05/2025,17/05/2025,Tin thường,42750213
"Dự án The Pegasuite, Phố Tạ Quang Bửu, Phường 6, Quận 8, Hồ Chí Minh",Căn hộ chung cư,60 m²,"2,55 tỷ",2 phòng,,,Đầy đủ,,Hợp đồng mua bán,29/04/2025,14/05/2025,Tin VIP Bạc,42858173
"Đường Huỳnh Văn Bánh, Phường 14, Phú Nhuận, Hồ Chí Minh",Nhà riêng,"76,8 m²","11,79 tỷ",4 phòng,,4 tầng,Đầy đủ,,Sổ đỏ/ Sổ hồng,01/05/2025,11/05/2025,Tin thường,42588802
"Dự án Green Riverside, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,80 m²,"8,7 tỷ",3 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42568625
"Dự án The Sun Residence, Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",Nhà riêng,54 m²,"6,4 tỷ",4 phòng,,4 tầng,Đầy đủ,Đông - Nam,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42670833
"Dự án Mỹ Long, Đường Kha Vạn Cân, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",Căn hộ chung cư,"81,5 m²","3,5 tỷ",2 phòng,,,Đầy đủ,,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42443129
"Green Riverside, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,103 m²,"9,8 tỷ",4 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42491952
"Phường 4, Quận 4, Hồ Chí Minh",Nhà riêng,39 m²,"5,59 tỷ",4 phòng,,3 tầng,,Tây - Nam,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42608062
"Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",Nhà riêng,28 m²,"3,6 tỷ",2 phòng,,3 tầng,Cơ bản,Đông,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42720679
"Phường Phú Mỹ, Quận 7, Hồ Chí Minh",Nhà mặt phố,80 m²,16 tỷ,3 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42711803
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,113 m²,"9,95 tỷ",4 phòng,,4 tầng,Đầy đủ.,Tây,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42650489
"Đường  Lương Định Của, Phường An Phú, Thủ Đức, Hồ Chí Minh",Đất bán,100 m²,15 tỷ,,,,,,Sổ hồng,29/04/2025,06/05/2025,Tin thường,42799329
"Đường Trần Não, Phường An Khánh, Quận 2, Hồ Chí Minh",Đất bán,200 m²,130 triệu/m²,,,,,,,29/04/2025,06/05/2025,Tin thường,42799264
"Đường Khuông Việt, Phường Phú Trung, Tân Phú, Hồ Chí Minh",Nhà riêng,86 m²,"8,2 tỷ",2 phòng,,2 tầng,Cơ bản,,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42836924
"The Marq, 29B, Đường Nguyễn Đình Chiểu, Phường Đa Kao, Quận 1, Hồ Chí Minh",Căn hộ chung cư,109 m²,21 tỷ,3 phòng,,,,,,09/05/2025,16/05/2025,Tin VIP Bạc,42610096
"Dự án Zeit River Thủ Thiêm , Phường An Khánh, Quận 2, Hồ Chí Minh",Căn hộ chung cư,60 m²,"9,6 tỷ",1 phòng,,,Cơ bản,Đông - Nam,Hợp đồng mua bán,07/05/2025,14/05/2025,Tin VIP Bạc,42559829
"Dự án Emerald - Celadon City, Đường N4, Phường Sơn Kỳ, Tân Phú, Hồ Chí Minh",Căn hộ chung cư,53 m²,"3,2 tỷ",1 phòng,,,,,Đang chờ sổ,29/04/2025,06/05/2025,Tin thường,42444848
"Dự án Urban Green, Đường Số 6, Phường Hiệp Bình Phước, Thủ Đức, Hồ Chí Minh",Căn hộ chung cư,65 m²,4 tỷ,2 phòng,,,,,Hợp đồng mua bán,29/04/2025,06/05/2025,Tin thường,42857681
"Riverside Residence, Đường Nguyễn Lương Bằng, Phường Tân Phú,  Quận 7, Hồ Chí Minh",Căn hộ chung cư,140 m²,Thỏa thuận,3 phòng,,,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42604514
"Dự án The Opus One - Vinhomes Grand Park, Phường Long Bình, Quận 9, Hồ Chí Minh",Căn hộ chung cư,35 m²,"2,9 tỷ",,,,,,Sổ đỏ/ Sổ hồng,06/05/2025,13/05/2025,Tin VIP Bạc,42857458
"Dự án CityLand Park Hills, Đường Phan Văn Trị, Phường 10, Gò Vấp, Hồ Chí Minh",Nhà mặt phố,200 m²,"19,2 tỷ",,,5 tầng,Cơ bản.,,Sổ đỏ/ Sổ hồng.,29/04/2025,05/05/2025,Tin thường,42791029
"Essensia Sky, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh",Căn hộ chung cư,74 m²,5 tỷ,2 phòng,,,Cơ bản,Đông - Nam,Hợp đồng mua bán,07/05/2025,14/05/2025,Tin VIP Bạc,42849361
"Dự án Nam Phúc - Le Jardin, Đường 17, Phường Tân Phú, Quận 7, Hồ Chí Minh",Căn hộ chung cư,124 m²,11 tỷ,3 phòng,,,Cơ bản,Tây - Nam,Sổ đỏ/ Sổ hồng,09/05/2025,16/05/2025,Tin VIP Bạc,42658674
"Đường Trần Não, Phường An Khánh, Quận 2, Hồ Chí Minh",Đất bán,130 m²,24 tỷ,,,,,,,29/04/2025,06/05/2025,Tin thường,42857255
"Đường Đặng Như Mai, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",Nhà mặt phố,300 m²,125 tỷ,10 phòng,,5 tầng,Đầy đủ,,Sổ đỏ/ Sổ hồng,06/05/2025,16/05/2025,Tin thường,42857206
"Đường Bùi Đình Túy, Phường 14, Bình Thạnh, Hồ Chí Minh",Nhà riêng,"362,5 m²","34,5 tỷ",,,,,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42857048
"Dự án Nam Thông-KDC Nam Long, Đường Trần Trọng Cung, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh","Nhà biệt thự, liền kề",120 m²,"14,9 tỷ",5 phòng,,4 tầng,Đầy đủ.,Bắc,Sổ đỏ/ Sổ hồng.,29/04/2025,09/05/2025,Tin thường,39285691
"Dự án Lavila Kiến Á - Nhà Bè, Đường Nguyễn Hữu Thọ, Xã Phước Kiển, Nhà Bè, Hồ Chí Minh","Nhà biệt thự, liền kề","96,8 m²",11 tỷ,4 phòng,,,,Tây - Bắc,Sổ đỏ/ Sổ hồng.,29/04/2025,09/05/2025,Tin thường,37762244
"Dự án Him Lam Kênh Tẻ, Phường Tân Hưng, Quận 7, Hồ Chí Minh","Nhà biệt thự, liền kề",100 m²,24 tỷ,,,4 tầng,Đầy đủ,,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,39283621
"Đường Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Hồ Chí Minh",Nhà mặt phố,90 m²,16 tỷ,,,,Đầy đủ,Đông,Sổ đỏ/ Sổ hồng.,09/05/2025,16/05/2025,Tin VIP Bạc,39494275
"Đường Huỳnh Văn Bánh, Phường 14, Phú Nhuận, Hồ Chí Minh",Nhà riêng,"76,8 m²","11,79 tỷ",4 phòng,,4 tầng,Đầy đủ,,Sổ đỏ/ Sổ hồng,01/05/2025,11/05/2025,Tin thường,42588802
"Dự án Green Riverside, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,80 m²,"8,7 tỷ",3 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42568625
"Dự án The Sun Residence, Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",Nhà riêng,54 m²,"6,4 tỷ",4 phòng,,4 tầng,Đầy đủ,Đông - Nam,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42670833
"Dự án Mỹ Long, Đường Kha Vạn Cân, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",Căn hộ chung cư,"81,5 m²","3,5 tỷ",2 phòng,,,Đầy đủ,,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42443129
"Green Riverside, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,103 m²,"9,8 tỷ",4 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42491952
"Phường 4, Quận 4, Hồ Chí Minh",Nhà riêng,39 m²,"5,59 tỷ",4 phòng,,3 tầng,,Tây - Nam,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42608062
"Phường Phú Mỹ, Quận 7, Hồ Chí Minh",Nhà mặt phố,80 m²,16 tỷ,3 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42711803
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,113 m²,"9,95 tỷ",4 phòng,,4 tầng,Đầy đủ.,Tây,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42650489
"Victoria Village, Đồng Văn Cống,  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",Căn hộ chung cư,"64,6 m²","4,6 tỷ",2 phòng,,,Cơ bản,Đông - Bắc,HĐ đặt cọc,29/04/2025,06/05/2025,Tin thường,42856812
"Vinhomes Golden River Ba Son, Tôn Đức Thắng, Bến Nghé, Quận 1, Hồ Chí Minh",Căn hộ chung cư,81 m²,14 tỷ,2 phòng,,,Đầy đủ,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42856783
"Đào Sư Tích Residence, Đào Sư Tích, Phước Kiển, Nhà Bè, Hồ Chí Minh",Đất nền dự án,80 m²,"5,79 tỷ",,,,,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42856762
"Đường Hoàng Việt, Phường 4, Tân Bình, Hồ Chí Minh",Nhà mặt phố,164 m²,47 tỷ,,,9 tầng,"Full nội thất, thang máy, hệ thống camera, PCCC, giấy phép kinh doanh.",,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42721798
"Đường Số 82, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh","Nhà biệt thự, liền kề","129,5 m²","18,5 tỷ",3 phòng,,2 tầng,,,Sổ đỏ/sổ hồng.,08/05/2025,18/05/2025,Tin thường,42635349
"Akari City Nam Long, 77, Đường Võ Văn Kiệt, Phường An Lạc, Bình Tân, Hồ Chí Minh",Căn hộ chung cư,121 m²,"4,7 tỷ",3 phòng,,,Cơ bản,,Sổ đỏ/ Sổ hồng,26/04/2025,06/05/2025,Tin thường,42731242
"Dự án Cityland Garden Hills, Đường Phan Văn Trị, Phường 5, Gò Vấp, Hồ Chí Minh","Nhà biệt thự, liền kề",171 m²,250 triệu/m²,4 phòng,,4 tầng,Đầy đủ.,Tây - Bắc,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,40496592
"Đường Võ Văn Kiệt, Phường 10, Quận 5, Hồ Chí Minh",Nhà mặt phố,260 m²,40 tỷ,5 phòng,,3 tầng,Đầy đủ,Nam,Sổ đỏ/ Sổ hồng,06/05/2025,16/05/2025,Tin VIP Bạc,42856561
"Đường Số 3, Phường 8, Gò Vấp, Hồ Chí Minh",Nhà riêng,"48,6 m²","5,19 tỷ",3 phòng,,2 tầng,Đầy đủ,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42856435
"Đường D4, Phường Phước Long B, Thủ Đức, Hồ Chí Minh","Nhà biệt thự, liền kề",112 m²,13 tỷ,4 phòng,,3 tầng,Không nội thất,Tây - Nam,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42394085
"Đường Võ Văn Hát, Phường Long Trường, Quận 9, Hồ Chí Minh",Đất bán,535 m²,27 tỷ,,,,,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42769952
"Đường Huỳnh Bá Chánh, Xã Bình Chánh, Bình Chánh, Hồ Chí Minh",Căn hộ chung cư,84 m²,37 triệu/m²,3 phòng,,,Cơ bản,,Đang chờ sổ,29/04/2025,06/05/2025,Tin thường,42856303
"Đường Đình Phong Phú, Phường Tăng Nhơn Phú B, Quận 9, Hồ Chí Minh",Đất bán,"80,9 m²","6,4 tỷ",,,,,Tây - Bắc,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42856225
"Đường Phạm Văn Hai, Phường 5, Tân Bình, Hồ Chí Minh",Nhà riêng,80 m²,"14,5 tỷ",10 phòng,,5 tầng,,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42829116
"Căn hộ Duplex Citi Grand, 3PN, 2WC - Giá tốt nhất",Căn hộ chung cư,"56,2 m²","3,36 tỷ",3 phòng,,,,Tây,Hợp đồng mua bán,29/04/2025,06/05/2025,Tin thường,42856128
"Đường Trường Sa, Phường 12, Quận 3, Hồ Chí Minh",Nhà riêng,"28,5 m²","8,98 tỷ",3 phòng,,5 tầng,Đầy đủ,Tây - Bắc,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42855698
"The Privé, Song Hành, An Phú, Quận 2, Hồ Chí Minh",Căn hộ chung cư,50 m²,Thỏa thuận,1 phòng,,,,,,24/04/2025,09/05/2025,Tin thường,42815791
"Dự án Elysian, Đường Lò Lu, Phường Trường Thạnh, Quận 9, Hồ Chí Minh",Căn hộ chung cư,115 m²,"5,6 tỷ",3 phòng,,,,,Hợp đồng mua bán,29/04/2025,06/05/2025,Tin thường,42764935
"Đường 693, Xã Thái Mỹ, Củ Chi, Hồ Chí Minh",Đất bán,500 m²,"3,88 tỷ",,,,,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42780865
"The Western Capital, Đường Lý Chiêu Hoàng, Phường 10, Quận 6, Hồ Chí Minh",Căn hộ chung cư,50 m²,"2,3 tỷ",2 phòng,,,Cơ bản,,Hợp đồng mua bán,29/04/2025,14/05/2025,Tin VIP Bạc,42855943
"Đường Huỳnh Văn Bánh, Phường 14, Phú Nhuận, Hồ Chí Minh",Nhà riêng,"76,8 m²","11,79 tỷ",4 phòng,,4 tầng,Đầy đủ,,Sổ đỏ/ Sổ hồng,01/05/2025,11/05/2025,Tin thường,42588802
"Dự án Green Riverside, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,80 m²,"8,7 tỷ",3 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42568625
"Dự án The Sun Residence, Đường Đào Tông Nguyên, Thị trấn Nhà Bè, Nhà Bè, Hồ Chí Minh",Nhà riêng,54 m²,"6,4 tỷ",4 phòng,,4 tầng,Đầy đủ,Đông - Nam,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42670833
"Dự án Mỹ Long, Đường Kha Vạn Cân, Phường Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh",Căn hộ chung cư,"81,5 m²","3,5 tỷ",2 phòng,,,Đầy đủ,,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42443129
"Green Riverside, Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,103 m²,"9,8 tỷ",4 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42491952
"Phường 4, Quận 4, Hồ Chí Minh",Nhà riêng,39 m²,"5,59 tỷ",4 phòng,,3 tầng,,Tây - Nam,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42608062
"Đường Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, Hồ Chí Minh",Nhà riêng,28 m²,"3,6 tỷ",2 phòng,,3 tầng,Cơ bản,Đông,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42720679
"Phường Phú Mỹ, Quận 7, Hồ Chí Minh",Nhà mặt phố,80 m²,16 tỷ,3 phòng,,4 tầng,Đầy đủ,Tây - Nam,Sổ đỏ/ Sổ hồng,04/05/2025,14/05/2025,Tin thường,42711803
"Đường Huỳnh Tấn Phát, Xã Phú Xuân, Nhà Bè, Hồ Chí Minh",Nhà riêng,113 m²,"9,95 tỷ",4 phòng,,4 tầng,Đầy đủ.,Tây,Sổ đỏ/ Sổ hồng.,04/05/2025,14/05/2025,Tin thường,42650489
"Đường Hồng Bàng, Phường 6, Quận 6, Hồ Chí Minh",Nhà mặt phố,65 m²,23 tỷ,4 phòng,,4 tầng,,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42620208
"Dự án Dragon Village, Đường Nguyễn Duy Trinh, Phường Phú Hữu, Quận 9, Hồ Chí Minh","Nhà biệt thự, liền kề",90 m²,"5,8 tỷ",5 phòng,,3 tầng,Không nội thất,Đông - Nam,Sổ đỏ/ Sổ hồng,09/05/2025,19/05/2025,Tin VIP Bạc,42462855
"Dự án ICON 56, Đường Bến Vân Đồn, Phường 12, Quận 4, Hồ Chí Minh",Căn hộ chung cư,90 m²,"6,5 tỷ",3 phòng,,,Đầy đủ,Đông - Nam,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,41248689
"Hẽm 541 Đường Hương lộ 2, Phường Bình Trị Đông, Bình Tân, Hồ Chí Minh",Đất bán,96 m²,"6,5 tỷ",,,,,Đông,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42854379
"Dự án Vinhomes Central Park, Đường Điện Biên Phủ, Phường 22, Bình Thạnh, Hồ Chí Minh",Căn hộ chung cư,"98,3 m²","15,2 tỷ",3 phòng,,,,Tây - Nam,Sổ đỏ/ Sổ hồng,28/04/2025,05/05/2025,Tin thường,42844259
"Saigon Pearl, Nguyễn Hữu Cảnh, 22, Bình Thạnh, Hồ Chí Minh",Căn hộ chung cư,122 m²,"13,5 tỷ",,,,,,,29/04/2025,09/05/2025,Tin thường,42855511
"546, Phố Lý Thường Kiệt, Phường 7, Tân Bình, Hồ Chí Minh",Nhà mặt phố,228 m²,99 tỷ,,,8 tầng,Đầy đủ,,Sổ đỏ/ Sổ hồng,09/05/2025,19/05/2025,Tin thường,42853346
"Dự án Sunwah Pearl, Đường Nguyễn Hữu Cảnh, Phường 22, Bình Thạnh, Hồ Chí Minh",Căn hộ chung cư,"106,6 m²","12,2 tỷ",2 phòng,,,,,,08/05/2025,15/05/2025,Tin VIP Bạc,42855416
"Đường Phan Văn Trị, Phường 11, Bình Thạnh, Hồ Chí Minh",Nhà riêng,50 m²,"5,8 tỷ",3 phòng,,2 tầng,Cơ bản,,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42854605
"Đường Vành Đai Tây, Phường An Khánh, Quận 2, Hồ Chí Minh",Đất bán,128 m²,140 triệu/m²,,,,,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42855236
"Dự án Kingdom 101, 334 Đường Tô Hiến Thành, Phường 14, Quận 10, Hồ Chí Minh",Căn hộ chung cư,103 m²,"8,3 tỷ",3 phòng,,,Cơ bản,Đông - Nam,,29/04/2025,06/05/2025,Tin thường,42855235
"Estella Heights, Song Hành, An Phú, Quận 2, Hồ Chí Minh",Căn hộ chung cư,135 m²,15 tỷ,3 phòng,,,Đầy đủ,,,29/04/2025,09/05/2025,Tin thường,42855234
"Đường Hưng Phú, Phường 10, Quận 8, Hồ Chí Minh",Nhà mặt phố,41 m²,"12,8 tỷ",4 phòng,,3 tầng,Cơ bản,Bắc,Sổ đỏ/ Sổ hồng,07/05/2025,06/06/2025,Tin thường,42855203
"Đường Nguyễn Hữu Tiến, Phường Tây Thạnh, Tân Phú, Hồ Chí Minh",Nhà mặt phố,"159,3 m²","17,9 tỷ",3 phòng,,3 tầng,,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42855198
"Đường Tây Lân, Phường Bình Trị Đông A, Bình Tân, Hồ Chí Minh",Đất bán,72 m²,"4,85 tỷ",,,,,Tây,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,42718849
"Đường Số 4, Phường  Thạnh Mỹ Lợi, Quận 2, Hồ Chí Minh",Đất bán,"268,6 m²",19 tỷ,,,,,,Sổ đỏ/ Sổ hồng,29/04/2025,06/05/2025,Tin thường,42855144
"Carillon 5, 262, Đường Lũy Bán Bích, Phường Hòa Thạnh, Tân Phú, Hồ Chí Minh",Căn hộ chung cư,90 m²,"3,8 tỷ",3 phòng,,,Đầy đủ,Đông,Sổ đỏ/ Sổ hồng,29/04/2025,09/05/2025,Tin thường,35498330
"Dự án Xi Grand Court, Phố Lý Thường Kiệt, Phường 14, Quận 10, Hồ Chí Minh",Căn hộ chung cư,90 m²,"6,8 tỷ",3 phòng,,,,,,29/04/2025,06/05/2025,Tin thường,42618410
"Dự án The Meadow Bình Chánh, Đường Trần Văn Giàu, Xã Vĩnh Lộc B, Bình Chánh, Hồ Chí Minh","Nhà biệt thự, liền kề",105 m²,9 tỷ,4 phòng,,4 tầng,Không nội thất,,Hợp đồng mua bán,06/05/2025,16/05/2025,Tin thường,42854934
